"No.","Time","Source","Destination","Protocol","Info"
"2538210","1593265974.299638","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 14690; Unit:   1, Func:   5: Write Single Coil"
"2538223","1593265974.302923","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 14690; Unit:   1, Func:   5: Write Single Coil"
"2538224","1593265974.303039","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 61689; Unit:   1, Func:   5: Write Single Coil"
"2538227","1593265974.306232","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 61689; Unit:   1, Func:   5: Write Single Coil"
"2538228","1593265974.306268","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 37573; Unit:   1, Func:   5: Write Single Coil"
"2538234","1593265974.309573","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 37573; Unit:   1, Func:   5: Write Single Coil"
"2538235","1593265974.309638","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 35429; Unit:   1, Func:   5: Write Single Coil"
"2538241","1593265974.312917","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 35429; Unit:   1, Func:   5: Write Single Coil"
"2538242","1593265974.312956","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  2472; Unit:   1, Func:   5: Write Single Coil"
"2538245","1593265974.316182","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  2472; Unit:   1, Func:   5: Write Single Coil"
"2538246","1593265974.316319","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 37056; Unit:   1, Func:   5: Write Single Coil"
"2538254","1593265974.319541","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 37056; Unit:   1, Func:   5: Write Single Coil"
"2539071","1593265974.820051","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 25717; Unit:   1, Func:   5: Write Single Coil"
"2539077","1593265974.821283","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 25717; Unit:   1, Func:   5: Write Single Coil"
"2539078","1593265974.821372","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 50999; Unit:   1, Func:   5: Write Single Coil"
"2539084","1593265974.824610","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 50999; Unit:   1, Func:   5: Write Single Coil"
"2539086","1593265974.824719","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 52075; Unit:   1, Func:   5: Write Single Coil"
"2539089","1593265974.827932","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 52075; Unit:   1, Func:   5: Write Single Coil"
"2539090","1593265974.827998","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 46263; Unit:   1, Func:   5: Write Single Coil"
"2539097","1593265974.831290","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 46263; Unit:   1, Func:   5: Write Single Coil"
"2539098","1593265974.831335","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 28632; Unit:   1, Func:   5: Write Single Coil"
"2539102","1593265974.834582","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 28632; Unit:   1, Func:   5: Write Single Coil"
"2539103","1593265974.834725","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 32339; Unit:   1, Func:   5: Write Single Coil"
"2539107","1593265974.837933","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 32339; Unit:   1, Func:   5: Write Single Coil"
"2539108","1593265974.838009","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 22632; Unit:   1, Func:   5: Write Single Coil"
"2539120","1593265974.841264","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 22632; Unit:   1, Func:   5: Write Single Coil"
"2539121","1593265974.841384","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 61414; Unit:   1, Func:   5: Write Single Coil"
"2539128","1593265974.844767","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 61414; Unit:   1, Func:   5: Write Single Coil"
"2539958","1593265975.344721","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  6494; Unit:   1, Func:   5: Write Single Coil"
"2539960","1593265975.345586","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  6494; Unit:   1, Func:   5: Write Single Coil"
"2539961","1593265975.345670","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  9260; Unit:   1, Func:   5: Write Single Coil"
"2539971","1593265975.349121","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  9260; Unit:   1, Func:   5: Write Single Coil"
"2539972","1593265975.349187","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 49574; Unit:   1, Func:   5: Write Single Coil"
"2539977","1593265975.352176","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 49574; Unit:   1, Func:   5: Write Single Coil"
"2539978","1593265975.352260","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 50221; Unit:   1, Func:   5: Write Single Coil"
"2539983","1593265975.355506","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 50221; Unit:   1, Func:   5: Write Single Coil"
"2539984","1593265975.355525","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 26127; Unit:   1, Func:   5: Write Single Coil"
"2539992","1593265975.359190","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 26127; Unit:   1, Func:   5: Write Single Coil"
"2539993","1593265975.359318","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 62369; Unit:   1, Func:   5: Write Single Coil"
"2539997","1593265975.362213","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 62369; Unit:   1, Func:   5: Write Single Coil"
"2539998","1593265975.362312","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 41693; Unit:   1, Func:   5: Write Single Coil"
"2540003","1593265975.365550","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 41693; Unit:   1, Func:   5: Write Single Coil"
"2540004","1593265975.365573","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 22124; Unit:   1, Func:   5: Write Single Coil"
"2540016","1593265975.368897","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 22124; Unit:   1, Func:   5: Write Single Coil"
"2540017","1593265975.368976","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  2402; Unit:   1, Func:   5: Write Single Coil"
"2540020","1593265975.372238","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  2402; Unit:   1, Func:   5: Write Single Coil"
"2540021","1593265975.372250","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 55273; Unit:   1, Func:   5: Write Single Coil"
"2540027","1593265975.375501","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 55273; Unit:   1, Func:   5: Write Single Coil"
"2540028","1593265975.375603","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  9158; Unit:   1, Func:   5: Write Single Coil"
"2540034","1593265975.378843","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  9158; Unit:   1, Func:   5: Write Single Coil"
"2540035","1593265975.378869","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 21690; Unit:   1, Func:   5: Write Single Coil"
"2540038","1593265975.382169","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 21690; Unit:   1, Func:   5: Write Single Coil"
"2540039","1593265975.382224","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 40829; Unit:   1, Func:   5: Write Single Coil"
"2540046","1593265975.385537","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 40829; Unit:   1, Func:   5: Write Single Coil"
"2540047","1593265975.385595","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 49856; Unit:   1, Func:   5: Write Single Coil"
"2540057","1593265975.388943","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 49856; Unit:   1, Func:   5: Write Single Coil"
"2540058","1593265975.388998","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 16657; Unit:   1, Func:   5: Write Single Coil"
"2540063","1593265975.392250","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 16657; Unit:   1, Func:   5: Write Single Coil"
"2540912","1593265975.892422","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 18573; Unit:   1, Func:   5: Write Single Coil"
"2540915","1593265975.893827","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 18573; Unit:   1, Func:   5: Write Single Coil"
"2540916","1593265975.893928","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 41220; Unit:   1, Func:   5: Write Single Coil"
"2540925","1593265975.897206","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 41220; Unit:   1, Func:   5: Write Single Coil"
"2540926","1593265975.897311","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 24780; Unit:   1, Func:   5: Write Single Coil"
"2540932","1593265975.900555","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 24780; Unit:   1, Func:   5: Write Single Coil"
"2540933","1593265975.900643","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 42852; Unit:   1, Func:   5: Write Single Coil"
"2540938","1593265975.903945","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 42852; Unit:   1, Func:   5: Write Single Coil"
"2540939","1593265975.904022","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 41577; Unit:   1, Func:   5: Write Single Coil"
"2540949","1593265975.907294","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 41577; Unit:   1, Func:   5: Write Single Coil"
"2540950","1593265975.907379","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 21784; Unit:   1, Func:   5: Write Single Coil"
"2540955","1593265975.910614","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 21784; Unit:   1, Func:   5: Write Single Coil"
"2540956","1593265975.910696","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 61180; Unit:   1, Func:   5: Write Single Coil"
"2540961","1593265975.914031","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 61180; Unit:   1, Func:   5: Write Single Coil"
"2540962","1593265975.914171","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 54623; Unit:   1, Func:   5: Write Single Coil"
"2540968","1593265975.917350","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 54623; Unit:   1, Func:   5: Write Single Coil"
"2541775","1593265976.417595","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 12758; Unit:   1, Func:   5: Write Single Coil"
"2541779","1593265976.418906","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 12758; Unit:   1, Func:   5: Write Single Coil"
"2541780","1593265976.419003","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 30808; Unit:   1, Func:   5: Write Single Coil"
"2541783","1593265976.422123","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 30808; Unit:   1, Func:   5: Write Single Coil"
"2541785","1593265976.422221","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 26517; Unit:   1, Func:   5: Write Single Coil"
"2541790","1593265976.425529","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 26517; Unit:   1, Func:   5: Write Single Coil"
"2541791","1593265976.425697","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 32226; Unit:   1, Func:   5: Write Single Coil"
"2541799","1593265976.428992","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 32226; Unit:   1, Func:   5: Write Single Coil"
"2541800","1593265976.429131","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 12219; Unit:   1, Func:   5: Write Single Coil"
"2541804","1593265976.432229","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 12219; Unit:   1, Func:   5: Write Single Coil"
"2541805","1593265976.432366","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  8738; Unit:   1, Func:   5: Write Single Coil"
"2541820","1593265976.435570","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  8738; Unit:   1, Func:   5: Write Single Coil"
"2541821","1593265976.435706","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 28566; Unit:   1, Func:   5: Write Single Coil"
"2541827","1593265976.438962","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 28566; Unit:   1, Func:   5: Write Single Coil"
"2541828","1593265976.439097","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 25186; Unit:   1, Func:   5: Write Single Coil"
"2541832","1593265976.442306","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 25186; Unit:   1, Func:   5: Write Single Coil"
"2541833","1593265976.442380","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 27734; Unit:   1, Func:   5: Write Single Coil"
"2541839","1593265976.445610","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 27734; Unit:   1, Func:   5: Write Single Coil"
"2541840","1593265976.445746","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 64935; Unit:   1, Func:   5: Write Single Coil"
"2541846","1593265976.449022","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 64935; Unit:   1, Func:   5: Write Single Coil"
"2541847","1593265976.449098","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 33384; Unit:   1, Func:   5: Write Single Coil"
"2541851","1593265976.452326","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 33384; Unit:   1, Func:   5: Write Single Coil"
"2541852","1593265976.452405","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 58479; Unit:   1, Func:   5: Write Single Coil"
"2541863","1593265976.455636","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 58479; Unit:   1, Func:   5: Write Single Coil"
"2541864","1593265976.455701","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 33133; Unit:   1, Func:   5: Write Single Coil"
"2541870","1593265976.459060","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 33133; Unit:   1, Func:   5: Write Single Coil"
"2541871","1593265976.459143","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:   206; Unit:   1, Func:   5: Write Single Coil"
"2541875","1593265976.462266","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:   206; Unit:   1, Func:   5: Write Single Coil"
"2541876","1593265976.462299","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 19008; Unit:   1, Func:   5: Write Single Coil"
"2541881","1593265976.465616","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 19008; Unit:   1, Func:   5: Write Single Coil"
"2542700","1593265976.966466","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  4410; Unit:   1, Func:   5: Write Single Coil"
"2542703","1593265976.967664","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  4410; Unit:   1, Func:   5: Write Single Coil"
"2542704","1593265976.967828","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 48163; Unit:   1, Func:   5: Write Single Coil"
"2542710","1593265976.970963","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 48163; Unit:   1, Func:   5: Write Single Coil"
"2542711","1593265976.971030","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 32715; Unit:   1, Func:   5: Write Single Coil"
"2542716","1593265976.974273","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 32715; Unit:   1, Func:   5: Write Single Coil"
"2542717","1593265976.974361","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  7147; Unit:   1, Func:   5: Write Single Coil"
"2542722","1593265976.977588","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  7147; Unit:   1, Func:   5: Write Single Coil"
"2542723","1593265976.977737","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 28903; Unit:   1, Func:   5: Write Single Coil"
"2542733","1593265976.980910","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 28903; Unit:   1, Func:   5: Write Single Coil"
"2542734","1593265976.980961","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 39503; Unit:   1, Func:   5: Write Single Coil"
"2542738","1593265976.984164","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 39503; Unit:   1, Func:   5: Write Single Coil"
